task_label,project,started_at,ended_at,duration_minutes
admin,Portfolio,2025-03-28 11:00:00,2025-03-28 11:42:00,42
deep_work,Portfolio,2025-03-28 11:30:00,2025-03-28 12:19:00,49
pesquisa,Consultoria,2025-03-28 12:00:00,2025-03-28 14:10:00,130
reuniao,Estudos,2025-03-28 12:30:00,2025-03-28 13:47:00,77
deep_work,Financeiro pessoal,2025-03-28 13:00:00,2025-03-28 14:54:00,114
pesquisa,Consultoria,2025-03-28 13:30:00,2025-03-28 14:41:00,71
reuniao,Financeiro pessoal,2025-03-28 14:00:00,2025-03-28 15:15:00,75
codando,Consultoria,2025-03-28 14:30:00,2025-03-28 14:59:00,29
deep_work,Estudos,2025-03-28 15:00:00,2025-03-28 17:46:00,166
pesquisa,Portfolio,2025-03-28 15:30:00,2025-03-28 18:16:00,166
foco,Financeiro pessoal,2025-03-28 16:00:00,2025-03-28 18:07:00,127
codando,Estudos,2025-03-28 16:30:00,2025-03-28 18:16:00,106
reuniao,Financeiro pessoal,2025-03-28 17:00:00,2025-03-28 18:43:00,103
foco,Estudos,2025-03-28 17:30:00,2025-03-28 17:53:00,23
admin,Consultoria,2025-03-28 18:00:00,2025-03-28 19:56:00,116
codando,Estudos,2025-03-28 18:30:00,2025-03-28 20:41:00,131
codando,Consultoria,2025-03-28 19:00:00,2025-03-28 21:40:00,160
pesquisa,Portfolio,2025-03-28 19:30:00,2025-03-28 20:56:00,86
pesquisa,Consultoria,2025-03-28 20:00:00,2025-03-28 22:39:00,159
reuniao,Trabalho,2025-03-28 20:30:00,2025-03-28 22:22:00,112
codando,Portfolio,2025-03-28 21:00:00,2025-03-28 22:54:00,114
pesquisa,Estudos,2025-03-28 21:30:00,2025-03-28 22:30:00,60
admin,Estudos,2025-03-28 22:00:00,2025-03-28 22:21:00,21
pesquisa,Trabalho,2025-03-28 22:30:00,2025-03-28 23:11:00,41
codando,Estudos,2025-03-28 23:00:00,2025-03-29 01:49:00,169
deep_work,Portfolio,2025-03-28 23:30:00,2025-03-29 00:30:00,60
foco,Portfolio,2025-03-29 00:00:00,2025-03-29 01:54:00,114
codando,Consultoria,2025-03-29 00:30:00,2025-03-29 02:45:00,135
admin,Financeiro pessoal,2025-03-29 01:00:00,2025-03-29 03:19:00,139
codando,Estudos,2025-03-29 01:30:00,2025-03-29 02:03:00,33
admin,Trabalho,2025-03-29 02:00:00,2025-03-29 03:52:00,112
codando,Portfolio,2025-03-29 02:30:00,2025-03-29 03:24:00,54
foco,Portfolio,2025-03-29 03:00:00,2025-03-29 03:28:00,28
foco,Portfolio,2025-03-29 03:30:00,2025-03-29 05:47:00,137
admin,Financeiro pessoal,2025-03-29 04:00:00,2025-03-29 05:55:00,115
codando,Financeiro pessoal,2025-03-29 04:30:00,2025-03-29 05:48:00,78
foco,Estudos,2025-03-29 05:00:00,2025-03-29 06:15:00,75
reuniao,Trabalho,2025-03-29 05:30:00,2025-03-29 05:59:00,29
codando,Financeiro pessoal,2025-03-29 06:00:00,2025-03-29 06:44:00,44
foco,Consultoria,2025-03-29 06:30:00,2025-03-29 07:00:00,30
deep_work,Financeiro pessoal,2025-03-29 07:00:00,2025-03-29 09:00:00,120
deep_work,Portfolio,2025-03-29 07:30:00,2025-03-29 07:58:00,28
reuniao,Trabalho,2025-03-29 08:00:00,2025-03-29 10:34:00,154
foco,Estudos,2025-03-29 08:30:00,2025-03-29 10:00:00,90
deep_work,Financeiro pessoal,2025-03-29 09:00:00,2025-03-29 10:42:00,102
codando,Portfolio,2025-03-29 09:30:00,2025-03-29 10:09:00,39
pesquisa,Consultoria,2025-03-29 10:00:00,2025-03-29 12:13:00,133
foco,Consultoria,2025-03-29 10:30:00,2025-03-29 12:18:00,108
reuniao,Estudos,2025-03-29 11:00:00,2025-03-29 11:24:00,24
foco,Estudos,2025-03-29 11:30:00,2025-03-29 13:41:00,131
admin,Financeiro pessoal,2025-03-29 12:00:00,2025-03-29 13:14:00,74
admin,Estudos,2025-03-29 12:30:00,2025-03-29 14:18:00,108
deep_work,Portfolio,2025-03-29 13:00:00,2025-03-29 13:34:00,34
admin,Portfolio,2025-03-29 13:30:00,2025-03-29 13:53:00,23
reuniao,Portfolio,2025-03-29 14:00:00,2025-03-29 15:37:00,97
deep_work,Financeiro pessoal,2025-03-29 14:30:00,2025-03-29 16:49:00,139
reuniao,Financeiro pessoal,2025-03-29 15:00:00,2025-03-29 17:12:00,132
codando,Estudos,2025-03-29 15:30:00,2025-03-29 16:10:00,40
reuniao,Financeiro pessoal,2025-03-29 16:00:00,2025-03-29 18:36:00,156
admin,Portfolio,2025-03-29 16:30:00,2025-03-29 17:55:00,85
codando,Trabalho,2025-03-29 17:00:00,2025-03-29 19:06:00,126
admin,Portfolio,2025-03-29 17:30:00,2025-03-29 19:41:00,131
reuniao,Trabalho,2025-03-29 18:00:00,2025-03-29 20:16:00,136
admin,Estudos,2025-03-29 18:30:00,2025-03-29 20:57:00,147
admin,Consultoria,2025-03-29 19:00:00,2025-03-29 21:01:00,121
admin,Financeiro pessoal,2025-03-29 19:30:00,2025-03-29 21:07:00,97
foco,Financeiro pessoal,2025-03-29 20:00:00,2025-03-29 20:56:00,56
codando,Portfolio,2025-03-29 20:30:00,2025-03-29 20:55:00,25
codando,Portfolio,2025-03-29 21:00:00,2025-03-29 22:41:00,101
codando,Trabalho,2025-03-29 21:30:00,2025-03-29 23:15:00,105
reuniao,Financeiro pessoal,2025-03-29 22:00:00,2025-03-29 23:41:00,101
pesquisa,Estudos,2025-03-29 22:30:00,2025-03-29 23:40:00,70
reuniao,Portfolio,2025-03-29 23:00:00,2025-03-30 00:25:00,85
codando,Financeiro pessoal,2025-03-29 23:30:00,2025-03-30 01:25:00,115
deep_work,Consultoria,2025-03-30 00:00:00,2025-03-30 02:44:00,164
admin,Trabalho,2025-03-30 00:30:00,2025-03-30 01:54:00,84
admin,Portfolio,2025-03-30 01:00:00,2025-03-30 01:28:00,28
pesquisa,Portfolio,2025-03-30 01:30:00,2025-03-30 04:10:00,160
deep_work,Estudos,2025-03-30 02:00:00,2025-03-30 04:00:00,120
foco,Portfolio,2025-03-30 02:30:00,2025-03-30 05:27:00,177
reuniao,Financeiro pessoal,2025-03-30 03:00:00,2025-03-30 03:50:00,50
foco,Financeiro pessoal,2025-03-30 03:30:00,2025-03-30 06:20:00,170
deep_work,Financeiro pessoal,2025-03-30 04:00:00,2025-03-30 05:22:00,82
pesquisa,Consultoria,2025-03-30 04:30:00,2025-03-30 07:25:00,175
deep_work,Consultoria,2025-03-30 05:00:00,2025-03-30 06:18:00,78
pesquisa,Portfolio,2025-03-30 05:30:00,2025-03-30 05:59:00,29
foco,Consultoria,2025-03-30 06:00:00,2025-03-30 07:48:00,108
foco,Consultoria,2025-03-30 06:30:00,2025-03-30 08:53:00,143
deep_work,Estudos,2025-03-30 07:00:00,2025-03-30 08:59:00,119
deep_work,Consultoria,2025-03-30 07:30:00,2025-03-30 09:19:00,109
admin,Trabalho,2025-03-30 08:00:00,2025-03-30 08:45:00,45
pesquisa,Trabalho,2025-03-30 08:30:00,2025-03-30 10:06:00,96
admin,Trabalho,2025-03-30 09:00:00,2025-03-30 09:36:00,36
reuniao,Portfolio,2025-03-30 09:30:00,2025-03-30 10:57:00,87
reuniao,Financeiro pessoal,2025-03-30 10:00:00,2025-03-30 10:42:00,42
deep_work,Estudos,2025-03-30 10:30:00,2025-03-30 10:58:00,28
foco,Portfolio,2025-03-30 11:00:00,2025-03-30 12:04:00,64
reuniao,Financeiro pessoal,2025-03-30 11:30:00,2025-03-30 14:16:00,166
reuniao,Estudos,2025-03-30 12:00:00,2025-03-30 13:34:00,94
admin,Estudos,2025-03-30 12:30:00,2025-03-30 13:16:00,46
admin,Estudos,2025-03-30 13:00:00,2025-03-30 15:40:00,160
reuniao,Trabalho,2025-03-30 13:30:00,2025-03-30 16:09:00,159
deep_work,Trabalho,2025-03-30 14:00:00,2025-03-30 14:28:00,28
admin,Trabalho,2025-03-30 14:30:00,2025-03-30 16:21:00,111
reuniao,Estudos,2025-03-30 15:00:00,2025-03-30 16:36:00,96
foco,Estudos,2025-03-30 15:30:00,2025-03-30 17:13:00,103
admin,Trabalho,2025-03-30 16:00:00,2025-03-30 17:36:00,96
reuniao,Estudos,2025-03-30 16:30:00,2025-03-30 19:24:00,174
pesquisa,Trabalho,2025-03-30 17:00:00,2025-03-30 17:48:00,48
admin,Trabalho,2025-03-30 17:30:00,2025-03-30 20:19:00,169
pesquisa,Trabalho,2025-03-30 18:00:00,2025-03-30 19:32:00,92
admin,Financeiro pessoal,2025-03-30 18:30:00,2025-03-30 20:17:00,107
admin,Estudos,2025-03-30 19:00:00,2025-03-30 21:05:00,125
codando,Portfolio,2025-03-30 19:30:00,2025-03-30 22:16:00,166
codando,Trabalho,2025-03-30 20:00:00,2025-03-30 20:57:00,57
pesquisa,Portfolio,2025-03-30 20:30:00,2025-03-30 22:24:00,114
deep_work,Financeiro pessoal,2025-03-30 21:00:00,2025-03-30 21:58:00,58
reuniao,Estudos,2025-03-30 21:30:00,2025-03-31 00:12:00,162
deep_work,Trabalho,2025-03-30 22:00:00,2025-03-30 23:13:00,73
deep_work,Trabalho,2025-03-30 22:30:00,2025-03-31 01:29:00,179
codando,Trabalho,2025-03-30 23:00:00,2025-03-31 01:09:00,129
reuniao,Portfolio,2025-03-30 23:30:00,2025-03-31 01:41:00,131
codando,Financeiro pessoal,2025-03-31 00:00:00,2025-03-31 01:11:00,71
codando,Estudos,2025-03-31 00:30:00,2025-03-31 01:24:00,54
codando,Financeiro pessoal,2025-03-31 01:00:00,2025-03-31 01:56:00,56
foco,Trabalho,2025-03-31 01:30:00,2025-03-31 03:07:00,97
deep_work,Financeiro pessoal,2025-03-31 02:00:00,2025-03-31 03:20:00,80
deep_work,Portfolio,2025-03-31 02:30:00,2025-03-31 04:40:00,130
deep_work,Consultoria,2025-03-31 03:00:00,2025-03-31 05:13:00,133
foco,Consultoria,2025-03-31 03:30:00,2025-03-31 03:58:00,28
admin,Estudos,2025-03-31 04:00:00,2025-03-31 04:38:00,38
pesquisa,Estudos,2025-03-31 04:30:00,2025-03-31 06:50:00,140
pesquisa,Financeiro pessoal,2025-03-31 05:00:00,2025-03-31 07:04:00,124
foco,Estudos,2025-03-31 05:30:00,2025-03-31 08:25:00,175
deep_work,Portfolio,2025-03-31 06:00:00,2025-03-31 07:39:00,99
pesquisa,Trabalho,2025-03-31 06:30:00,2025-03-31 07:15:00,45
foco,Trabalho,2025-03-31 07:00:00,2025-03-31 07:59:00,59
codando,Financeiro pessoal,2025-03-31 07:30:00,2025-03-31 08:14:00,44
reuniao,Trabalho,2025-03-31 08:00:00,2025-03-31 09:58:00,118
pesquisa,Financeiro pessoal,2025-03-31 08:30:00,2025-03-31 10:47:00,137
reuniao,Estudos,2025-03-31 09:00:00,2025-03-31 10:28:00,88
deep_work,Estudos,2025-03-31 09:30:00,2025-03-31 11:00:00,90
pesquisa,Portfolio,2025-03-31 10:00:00,2025-03-31 12:50:00,170
foco,Trabalho,2025-03-31 10:30:00,2025-03-31 12:18:00,108
admin,Portfolio,2025-03-31 11:00:00,2025-03-31 12:24:00,84
pesquisa,Consultoria,2025-03-31 11:30:00,2025-03-31 14:19:00,169
pesquisa,Portfolio,2025-03-31 12:00:00,2025-03-31 13:23:00,83
pesquisa,Financeiro pessoal,2025-03-31 12:30:00,2025-03-31 13:47:00,77
pesquisa,Financeiro pessoal,2025-03-31 13:00:00,2025-03-31 15:55:00,175
foco,Portfolio,2025-03-31 13:30:00,2025-03-31 15:41:00,131
foco,Estudos,2025-03-31 14:00:00,2025-03-31 16:22:00,142
admin,Consultoria,2025-03-31 14:30:00,2025-03-31 16:26:00,116
foco,Portfolio,2025-03-31 15:00:00,2025-03-31 17:05:00,125
foco,Estudos,2025-03-31 15:30:00,2025-03-31 15:53:00,23
deep_work,Portfolio,2025-03-31 16:00:00,2025-03-31 18:28:00,148
deep_work,Trabalho,2025-03-31 16:30:00,2025-03-31 17:15:00,45
reuniao,Financeiro pessoal,2025-03-31 17:00:00,2025-03-31 17:52:00,52
admin,Trabalho,2025-03-31 17:30:00,2025-03-31 18:16:00,46
deep_work,Trabalho,2025-03-31 18:00:00,2025-03-31 19:01:00,61
admin,Consultoria,2025-03-31 18:30:00,2025-03-31 20:00:00,90
admin,Estudos,2025-03-31 19:00:00,2025-03-31 20:23:00,83
pesquisa,Financeiro pessoal,2025-03-31 19:30:00,2025-03-31 20:14:00,44
codando,Trabalho,2025-03-31 20:00:00,2025-03-31 21:31:00,91
codando,Financeiro pessoal,2025-03-31 20:30:00,2025-03-31 22:34:00,124
codando,Estudos,2025-03-31 21:00:00,2025-03-31 23:31:00,151
admin,Portfolio,2025-03-31 21:30:00,2025-03-31 22:01:00,31
pesquisa,Trabalho,2025-03-31 22:00:00,2025-03-31 23:17:00,77
reuniao,Estudos,2025-03-31 22:30:00,2025-04-01 00:24:00,114
reuniao,Financeiro pessoal,2025-03-31 23:00:00,2025-04-01 01:38:00,158
codando,Estudos,2025-03-31 23:30:00,2025-04-01 01:30:00,120
reuniao,Portfolio,2025-04-01 00:00:00,2025-04-01 02:07:00,127
pesquisa,Estudos,2025-04-01 00:30:00,2025-04-01 01:48:00,78
codando,Financeiro pessoal,2025-04-01 01:00:00,2025-04-01 03:16:00,136
pesquisa,Trabalho,2025-04-01 01:30:00,2025-04-01 03:38:00,128
reuniao,Trabalho,2025-04-01 02:00:00,2025-04-01 02:41:00,41
codando,Consultoria,2025-04-01 02:30:00,2025-04-01 03:54:00,84
pesquisa,Financeiro pessoal,2025-04-01 03:00:00,2025-04-01 04:09:00,69
foco,Consultoria,2025-04-01 03:30:00,2025-04-01 03:53:00,23
foco,Consultoria,2025-04-01 04:00:00,2025-04-01 06:01:00,121
pesquisa,Portfolio,2025-04-01 04:30:00,2025-04-01 05:32:00,62
pesquisa,Financeiro pessoal,2025-04-01 05:00:00,2025-04-01 07:04:00,124
deep_work,Trabalho,2025-04-01 05:30:00,2025-04-01 05:53:00,23
deep_work,Financeiro pessoal,2025-04-01 06:00:00,2025-04-01 08:40:00,160
admin,Portfolio,2025-04-01 06:30:00,2025-04-01 09:22:00,172
codando,Financeiro pessoal,2025-04-01 07:00:00,2025-04-01 08:26:00,86
admin,Financeiro pessoal,2025-04-01 07:30:00,2025-04-01 08:44:00,74
admin,Consultoria,2025-04-01 08:00:00,2025-04-01 09:55:00,115
reuniao,Financeiro pessoal,2025-04-01 08:30:00,2025-04-01 09:54:00,84
foco,Consultoria,2025-04-01 09:00:00,2025-04-01 10:34:00,94
reuniao,Consultoria,2025-04-01 09:30:00,2025-04-01 11:59:00,149
codando,Estudos,2025-04-01 10:00:00,2025-04-01 12:19:00,139
pesquisa,Portfolio,2025-04-01 10:30:00,2025-04-01 12:15:00,105
deep_work,Consultoria,2025-04-01 11:00:00,2025-04-01 12:21:00,81
codando,Financeiro pessoal,2025-04-01 11:30:00,2025-04-01 13:41:00,131
pesquisa,Consultoria,2025-04-01 12:00:00,2025-04-01 14:58:00,178
codando,Consultoria,2025-04-01 12:30:00,2025-04-01 14:55:00,145
pesquisa,Consultoria,2025-04-01 13:00:00,2025-04-01 14:36:00,96
deep_work,Trabalho,2025-04-01 13:30:00,2025-04-01 15:51:00,141
pesquisa,Trabalho,2025-04-01 14:00:00,2025-04-01 16:56:00,176
admin,Trabalho,2025-04-01 14:30:00,2025-04-01 14:57:00,27
codando,Trabalho,2025-04-01 15:00:00,2025-04-01 16:13:00,73
deep_work,Estudos,2025-04-01 15:30:00,2025-04-01 18:04:00,154
pesquisa,Consultoria,2025-04-01 16:00:00,2025-04-01 17:42:00,102
admin,Estudos,2025-04-01 16:30:00,2025-04-01 18:32:00,122
admin,Financeiro pessoal,2025-04-01 17:00:00,2025-04-01 19:50:00,170
foco,Portfolio,2025-04-01 17:30:00,2025-04-01 19:29:00,119
admin,Estudos,2025-04-01 18:00:00,2025-04-01 18:51:00,51
reuniao,Trabalho,2025-04-01 18:30:00,2025-04-01 19:51:00,81
deep_work,Trabalho,2025-04-01 19:00:00,2025-04-01 19:49:00,49
deep_work,Financeiro pessoal,2025-04-01 19:30:00,2025-04-01 21:35:00,125
deep_work,Consultoria,2025-04-01 20:00:00,2025-04-01 20:58:00,58
pesquisa,Portfolio,2025-04-01 20:30:00,2025-04-01 23:02:00,152
codando,Estudos,2025-04-01 21:00:00,2025-04-01 21:41:00,41
pesquisa,Consultoria,2025-04-01 21:30:00,2025-04-02 00:25:00,175
reuniao,Consultoria,2025-04-01 22:00:00,2025-04-02 00:49:00,169
codando,Estudos,2025-04-01 22:30:00,2025-04-02 00:57:00,147
admin,Estudos,2025-04-01 23:00:00,2025-04-01 23:48:00,48
pesquisa,Estudos,2025-04-01 23:30:00,2025-04-02 00:31:00,61
codando,Estudos,2025-04-02 00:00:00,2025-04-02 01:19:00,79
admin,Trabalho,2025-04-02 00:30:00,2025-04-02 02:48:00,138
codando,Consultoria,2025-04-02 01:00:00,2025-04-02 02:36:00,96
admin,Consultoria,2025-04-02 01:30:00,2025-04-02 03:25:00,115
codando,Trabalho,2025-04-02 02:00:00,2025-04-02 03:45:00,105
pesquisa,Consultoria,2025-04-02 02:30:00,2025-04-02 04:41:00,131
pesquisa,Estudos,2025-04-02 03:00:00,2025-04-02 04:43:00,103
reuniao,Portfolio,2025-04-02 03:30:00,2025-04-02 03:55:00,25
foco,Consultoria,2025-04-02 04:00:00,2025-04-02 05:32:00,92
deep_work,Portfolio,2025-04-02 04:30:00,2025-04-02 07:25:00,175
pesquisa,Portfolio,2025-04-02 05:00:00,2025-04-02 06:36:00,96
pesquisa,Trabalho,2025-04-02 05:30:00,2025-04-02 06:20:00,50
admin,Financeiro pessoal,2025-04-02 06:00:00,2025-04-02 06:58:00,58
foco,Consultoria,2025-04-02 06:30:00,2025-04-02 07:39:00,69
pesquisa,Trabalho,2025-04-02 07:00:00,2025-04-02 08:37:00,97
codando,Trabalho,2025-04-02 07:30:00,2025-04-02 09:55:00,145
foco,Portfolio,2025-04-02 08:00:00,2025-04-02 10:08:00,128
deep_work,Consultoria,2025-04-02 08:30:00,2025-04-02 10:17:00,107
codando,Trabalho,2025-04-02 09:00:00,2025-04-02 09:34:00,34
admin,Estudos,2025-04-02 09:30:00,2025-04-02 10:40:00,70
reuniao,Trabalho,2025-04-02 10:00:00,2025-04-02 10:42:00,42
codando,Estudos,2025-04-02 10:30:00,2025-04-02 13:22:00,172
deep_work,Financeiro pessoal,2025-04-02 11:00:00,2025-04-02 13:50:00,170
codando,Estudos,2025-04-02 11:30:00,2025-04-02 11:59:00,29
foco,Estudos,2025-04-02 12:00:00,2025-04-02 13:32:00,92
foco,Portfolio,2025-04-02 12:30:00,2025-04-02 14:42:00,132
deep_work,Trabalho,2025-04-02 13:00:00,2025-04-02 14:36:00,96
foco,Financeiro pessoal,2025-04-02 13:30:00,2025-04-02 14:21:00,51
codando,Trabalho,2025-04-02 14:00:00,2025-04-02 16:12:00,132
reuniao,Estudos,2025-04-02 14:30:00,2025-04-02 15:54:00,84
codando,Estudos,2025-04-02 15:00:00,2025-04-02 17:00:00,120
reuniao,Trabalho,2025-04-02 15:30:00,2025-04-02 16:07:00,37
foco,Financeiro pessoal,2025-04-02 16:00:00,2025-04-02 16:50:00,50
codando,Financeiro pessoal,2025-04-02 16:30:00,2025-04-02 17:43:00,73
foco,Portfolio,2025-04-02 17:00:00,2025-04-02 18:22:00,82
reuniao,Estudos,2025-04-02 17:30:00,2025-04-02 17:50:00,20
foco,Estudos,2025-04-02 18:00:00,2025-04-02 18:28:00,28
pesquisa,Portfolio,2025-04-02 18:30:00,2025-04-02 20:49:00,139
admin,Trabalho,2025-04-02 19:00:00,2025-04-02 20:51:00,111
codando,Estudos,2025-04-02 19:30:00,2025-04-02 21:19:00,109
pesquisa,Trabalho,2025-04-02 20:00:00,2025-04-02 22:15:00,135
foco,Financeiro pessoal,2025-04-02 20:30:00,2025-04-02 21:45:00,75
foco,Consultoria,2025-04-02 21:00:00,2025-04-02 21:22:00,22
admin,Portfolio,2025-04-02 21:30:00,2025-04-02 23:59:00,149
foco,Estudos,2025-04-02 22:00:00,2025-04-02 23:13:00,73
admin,Portfolio,2025-04-02 22:30:00,2025-04-02 23:26:00,56
codando,Financeiro pessoal,2025-04-02 23:00:00,2025-04-03 01:58:00,178
reuniao,Financeiro pessoal,2025-04-02 23:30:00,2025-04-03 01:26:00,116
admin,Financeiro pessoal,2025-04-03 00:00:00,2025-04-03 00:31:00,31
admin,Financeiro pessoal,2025-04-03 00:30:00,2025-04-03 02:41:00,131
pesquisa,Consultoria,2025-04-03 01:00:00,2025-04-03 03:53:00,173
foco,Trabalho,2025-04-03 01:30:00,2025-04-03 03:07:00,97
codando,Trabalho,2025-04-03 02:00:00,2025-04-03 04:39:00,159
reuniao,Consultoria,2025-04-03 02:30:00,2025-04-03 04:19:00,109
deep_work,Trabalho,2025-04-03 03:00:00,2025-04-03 05:43:00,163
admin,Financeiro pessoal,2025-04-03 03:30:00,2025-04-03 05:01:00,91
deep_work,Trabalho,2025-04-03 04:00:00,2025-04-03 05:51:00,111
foco,Portfolio,2025-04-03 04:30:00,2025-04-03 04:56:00,26
admin,Trabalho,2025-04-03 05:00:00,2025-04-03 05:34:00,34
deep_work,Portfolio,2025-04-03 05:30:00,2025-04-03 07:34:00,124
pesquisa,Estudos,2025-04-03 06:00:00,2025-04-03 07:31:00,91
deep_work,Portfolio,2025-04-03 06:30:00,2025-04-03 08:03:00,93
pesquisa,Portfolio,2025-04-03 07:00:00,2025-04-03 09:42:00,162
reuniao,Financeiro pessoal,2025-04-03 07:30:00,2025-04-03 08:51:00,81
foco,Financeiro pessoal,2025-04-03 08:00:00,2025-04-03 10:45:00,165
codando,Financeiro pessoal,2025-04-03 08:30:00,2025-04-03 09:35:00,65
deep_work,Portfolio,2025-04-03 09:00:00,2025-04-03 11:04:00,124
admin,Consultoria,2025-04-03 09:30:00,2025-04-03 11:38:00,128
foco,Financeiro pessoal,2025-04-03 10:00:00,2025-04-03 11:20:00,80
deep_work,Financeiro pessoal,2025-04-03 10:30:00,2025-04-03 12:50:00,140
admin,Portfolio,2025-04-03 11:00:00,2025-04-03 12:02:00,62
admin,Estudos,2025-04-03 11:30:00,2025-04-03 13:28:00,118
codando,Estudos,2025-04-03 12:00:00,2025-04-03 13:14:00,74
codando,Trabalho,2025-04-03 12:30:00,2025-04-03 15:02:00,152
admin,Estudos,2025-04-03 13:00:00,2025-04-03 15:11:00,131
codando,Financeiro pessoal,2025-04-03 13:30:00,2025-04-03 16:12:00,162
admin,Consultoria,2025-04-03 14:00:00,2025-04-03 15:50:00,110
deep_work,Trabalho,2025-04-03 14:30:00,2025-04-03 15:05:00,35
reuniao,Consultoria,2025-04-03 15:00:00,2025-04-03 16:16:00,76
codando,Consultoria,2025-04-03 15:30:00,2025-04-03 17:31:00,121
pesquisa,Financeiro pessoal,2025-04-03 16:00:00,2025-04-03 16:44:00,44
pesquisa,Portfolio,2025-04-03 16:30:00,2025-04-03 17:11:00,41
pesquisa,Portfolio,2025-04-03 17:00:00,2025-04-03 19:58:00,178
reuniao,Portfolio,2025-04-03 17:30:00,2025-04-03 19:52:00,142
admin,Estudos,2025-04-03 18:00:00,2025-04-03 19:46:00,106
admin,Portfolio,2025-04-03 18:30:00,2025-04-03 21:13:00,163
foco,Financeiro pessoal,2025-04-03 19:00:00,2025-04-03 21:42:00,162
pesquisa,Estudos,2025-04-03 19:30:00,2025-04-03 21:11:00,101
pesquisa,Portfolio,2025-04-03 20:00:00,2025-04-03 22:01:00,121
admin,Consultoria,2025-04-03 20:30:00,2025-04-03 23:10:00,160
pesquisa,Financeiro pessoal,2025-04-03 21:00:00,2025-04-03 21:43:00,43
admin,Financeiro pessoal,2025-04-03 21:30:00,2025-04-04 00:10:00,160
admin,Trabalho,2025-04-03 22:00:00,2025-04-03 22:55:00,55
codando,Financeiro pessoal,2025-04-03 22:30:00,2025-04-03 23:38:00,68
admin,Consultoria,2025-04-03 23:00:00,2025-04-04 00:41:00,101
deep_work,Financeiro pessoal,2025-04-03 23:30:00,2025-04-04 00:37:00,67
deep_work,Trabalho,2025-04-04 00:00:00,2025-04-04 01:56:00,116
deep_work,Financeiro pessoal,2025-04-04 00:30:00,2025-04-04 02:31:00,121
deep_work,Financeiro pessoal,2025-04-04 01:00:00,2025-04-04 01:25:00,25
reuniao,Trabalho,2025-04-04 01:30:00,2025-04-04 02:57:00,87
foco,Financeiro pessoal,2025-04-04 02:00:00,2025-04-04 02:33:00,33
foco,Estudos,2025-04-04 02:30:00,2025-04-04 03:19:00,49
admin,Financeiro pessoal,2025-04-04 03:00:00,2025-04-04 05:09:00,129
pesquisa,Portfolio,2025-04-04 03:30:00,2025-04-04 03:57:00,27
deep_work,Portfolio,2025-04-04 04:00:00,2025-04-04 05:25:00,85
foco,Estudos,2025-04-04 04:30:00,2025-04-04 07:01:00,151
foco,Financeiro pessoal,2025-04-04 05:00:00,2025-04-04 06:43:00,103
deep_work,Consultoria,2025-04-04 05:30:00,2025-04-04 07:49:00,139
reuniao,Financeiro pessoal,2025-04-04 06:00:00,2025-04-04 07:12:00,72
reuniao,Portfolio,2025-04-04 06:30:00,2025-04-04 08:28:00,118
foco,Trabalho,2025-04-04 07:00:00,2025-04-04 08:33:00,93
reuniao,Estudos,2025-04-04 07:30:00,2025-04-04 10:12:00,162
codando,Trabalho,2025-04-04 08:00:00,2025-04-04 09:59:00,119
deep_work,Consultoria,2025-04-04 08:30:00,2025-04-04 10:58:00,148
foco,Financeiro pessoal,2025-04-04 09:00:00,2025-04-04 11:49:00,169
deep_work,Consultoria,2025-04-04 09:30:00,2025-04-04 10:04:00,34
reuniao,Trabalho,2025-04-04 10:00:00,2025-04-04 10:41:00,41
deep_work,Financeiro pessoal,2025-04-04 10:30:00,2025-04-04 11:37:00,67
reuniao,Consultoria,2025-04-04 11:00:00,2025-04-04 13:16:00,136
reuniao,Portfolio,2025-04-04 11:30:00,2025-04-04 13:02:00,92
deep_work,Portfolio,2025-04-04 12:00:00,2025-04-04 14:19:00,139
reuniao,Estudos,2025-04-04 12:30:00,2025-04-04 13:06:00,36
codando,Portfolio,2025-04-04 13:00:00,2025-04-04 15:05:00,125
admin,Portfolio,2025-04-04 13:30:00,2025-04-04 15:12:00,102
deep_work,Trabalho,2025-04-04 14:00:00,2025-04-04 16:03:00,123
admin,Portfolio,2025-04-04 14:30:00,2025-04-04 16:20:00,110
deep_work,Portfolio,2025-04-04 15:00:00,2025-04-04 16:08:00,68
reuniao,Trabalho,2025-04-04 15:30:00,2025-04-04 16:48:00,78
reuniao,Portfolio,2025-04-04 16:00:00,2025-04-04 18:37:00,157
foco,Portfolio,2025-04-04 16:30:00,2025-04-04 17:19:00,49
codando,Estudos,2025-04-04 17:00:00,2025-04-04 18:44:00,104
foco,Portfolio,2025-04-04 17:30:00,2025-04-04 18:10:00,40
admin,Portfolio,2025-04-04 18:00:00,2025-04-04 18:53:00,53
reuniao,Estudos,2025-04-04 18:30:00,2025-04-04 20:02:00,92
foco,Trabalho,2025-04-04 19:00:00,2025-04-04 20:57:00,117
reuniao,Portfolio,2025-04-04 19:30:00,2025-04-04 21:05:00,95
deep_work,Consultoria,2025-04-04 20:00:00,2025-04-04 21:44:00,104
foco,Trabalho,2025-04-04 20:30:00,2025-04-04 22:13:00,103
admin,Trabalho,2025-04-04 21:00:00,2025-04-04 23:33:00,153
foco,Portfolio,2025-04-04 21:30:00,2025-04-04 23:38:00,128
