id,title,category,completed_at,duration_minutes
4463,Academia,profissional,2025-07-05 22:00:00,91
4464,Codar app,estudos,2025-07-05 23:00:00,69
4465,Codar app,pessoal,2025-07-06 00:00:00,72
4466,Escrever artigo,saude,2025-07-06 01:00:00,14
4467,Limpar casa,saude,2025-07-06 02:00:00,96
4468,Limpar casa,estudos,2025-07-06 03:00:00,95
4469,Estudar IA,profissional,2025-07-06 04:00:00,99
4470,Reunião,saude,2025-07-06 05:00:00,115
4471,Planejar semana,profissional,2025-07-06 06:00:00,85
4472,Reunião,profissional,2025-07-06 07:00:00,49
4473,Escrever artigo,estudos,2025-07-06 08:00:00,28
4474,Estudar IA,saude,2025-07-06 09:00:00,56
4475,Academia,profissional,2025-07-06 10:00:00,74
4476,Reunião,profissional,2025-07-06 11:00:00,76
4477,Academia,estudos,2025-07-06 12:00:00,100
4478,Codar app,estudos,2025-07-06 13:00:00,27
4479,Escrever artigo,profissional,2025-07-06 14:00:00,59
4480,Planejar semana,estudos,2025-07-06 15:00:00,39
4481,Projeto pessoal,profissional,2025-07-06 16:00:00,75
4482,Limpar casa,saude,2025-07-06 17:00:00,14
4483,Escrever artigo,pessoal,2025-07-06 18:00:00,102
4484,Reunião,estudos,2025-07-06 19:00:00,106
4485,Revisar código,pessoal,2025-07-06 20:00:00,51
4486,Limpar casa,profissional,2025-07-06 21:00:00,93
4487,Limpar casa,profissional,2025-07-06 22:00:00,103
4488,Revisar código,profissional,2025-07-06 23:00:00,115
4489,Estudar IA,pessoal,2025-07-07 00:00:00,14
4490,Estudar IA,profissional,2025-07-07 01:00:00,59
4491,Revisar código,estudos,2025-07-07 02:00:00,94
4492,Projeto pessoal,saude,2025-07-07 03:00:00,67
4493,Codar app,saude,2025-07-07 04:00:00,88
4494,Revisar código,estudos,2025-07-07 05:00:00,93
4495,Codar app,saude,2025-07-07 06:00:00,17
4496,Projeto pessoal,pessoal,2025-07-07 07:00:00,40
4497,Escrever artigo,profissional,2025-07-07 08:00:00,21
4498,Codar app,profissional,2025-07-07 09:00:00,30
4499,Limpar casa,profissional,2025-07-07 10:00:00,103
4500,Limpar casa,pessoal,2025-07-07 11:00:00,71
4501,Projeto pessoal,pessoal,2025-07-07 12:00:00,100
4502,Codar app,pessoal,2025-07-07 13:00:00,117
4503,Academia,estudos,2025-07-07 14:00:00,99
4504,Projeto pessoal,pessoal,2025-07-07 15:00:00,42
4505,Projeto pessoal,saude,2025-07-07 16:00:00,35
4506,Academia,estudos,2025-07-07 17:00:00,99
4507,Codar app,estudos,2025-07-07 18:00:00,109
4508,Codar app,estudos,2025-07-07 19:00:00,49
4509,Limpar casa,pessoal,2025-07-07 20:00:00,74
4510,Projeto pessoal,estudos,2025-07-07 21:00:00,68
4511,Projeto pessoal,pessoal,2025-07-07 22:00:00,24
4512,Planejar semana,pessoal,2025-07-07 23:00:00,10
4513,Escrever artigo,estudos,2025-07-08 00:00:00,20
4514,Projeto pessoal,profissional,2025-07-08 01:00:00,64
4515,Reunião,profissional,2025-07-08 02:00:00,11
4516,Escrever artigo,estudos,2025-07-08 03:00:00,74
4517,Reunião,profissional,2025-07-08 04:00:00,104
4518,Codar app,saude,2025-07-08 05:00:00,53
4519,Escrever artigo,saude,2025-07-08 06:00:00,25
4520,Projeto pessoal,pessoal,2025-07-08 07:00:00,31
4521,Academia,profissional,2025-07-08 08:00:00,115
4522,Limpar casa,saude,2025-07-08 09:00:00,27
4523,Reunião,estudos,2025-07-08 10:00:00,56
4524,Escrever artigo,profissional,2025-07-08 11:00:00,90
4525,Projeto pessoal,saude,2025-07-08 12:00:00,39
4526,Escrever artigo,saude,2025-07-08 13:00:00,19
4527,Projeto pessoal,estudos,2025-07-08 14:00:00,108
4528,Projeto pessoal,pessoal,2025-07-08 15:00:00,67
4529,Projeto pessoal,estudos,2025-07-08 16:00:00,71
4530,Planejar semana,pessoal,2025-07-08 17:00:00,94
4531,Limpar casa,saude,2025-07-08 18:00:00,89
4532,Academia,pessoal,2025-07-08 19:00:00,15
4533,Academia,saude,2025-07-08 20:00:00,76
4534,Escrever artigo,saude,2025-07-08 21:00:00,50
4535,Escrever artigo,profissional,2025-07-08 22:00:00,52
4536,Projeto pessoal,pessoal,2025-07-08 23:00:00,94
4537,Planejar semana,pessoal,2025-07-09 00:00:00,86
4538,Projeto pessoal,pessoal,2025-07-09 01:00:00,27
4539,Planejar semana,estudos,2025-07-09 02:00:00,67
4540,Projeto pessoal,profissional,2025-07-09 03:00:00,69
4541,Reunião,profissional,2025-07-09 04:00:00,97
4542,Reunião,profissional,2025-07-09 05:00:00,36
4543,Codar app,estudos,2025-07-09 06:00:00,77
4544,Projeto pessoal,pessoal,2025-07-09 07:00:00,31
4545,Limpar casa,pessoal,2025-07-09 08:00:00,33
4546,Codar app,pessoal,2025-07-09 09:00:00,49
4547,Escrever artigo,profissional,2025-07-09 10:00:00,118
4548,Projeto pessoal,profissional,2025-07-09 11:00:00,83
4549,Reunião,saude,2025-07-09 12:00:00,75
4550,Planejar semana,estudos,2025-07-09 13:00:00,49
4551,Limpar casa,estudos,2025-07-09 14:00:00,15
4552,Projeto pessoal,profissional,2025-07-09 15:00:00,27
4553,Academia,saude,2025-07-09 16:00:00,90
4554,Academia,pessoal,2025-07-09 17:00:00,111
4555,Planejar semana,profissional,2025-07-09 18:00:00,118
4556,Codar app,estudos,2025-07-09 19:00:00,96
4557,Academia,estudos,2025-07-09 20:00:00,119
4558,Codar app,estudos,2025-07-09 21:00:00,39
4559,Reunião,pessoal,2025-07-09 22:00:00,30
4560,Projeto pessoal,estudos,2025-07-09 23:00:00,71
4561,Reunião,pessoal,2025-07-10 00:00:00,19
4562,Reunião,pessoal,2025-07-10 01:00:00,116
4563,Revisar código,pessoal,2025-07-10 02:00:00,22
4564,Estudar IA,profissional,2025-07-10 03:00:00,85
4565,Limpar casa,pessoal,2025-07-10 04:00:00,18
4566,Codar app,saude,2025-07-10 05:00:00,77
4567,Revisar código,estudos,2025-07-10 06:00:00,48
4568,Estudar IA,profissional,2025-07-10 07:00:00,33
4569,Limpar casa,estudos,2025-07-10 08:00:00,43
4570,Codar app,pessoal,2025-07-10 09:00:00,112
4571,Projeto pessoal,profissional,2025-07-10 10:00:00,70
4572,Limpar casa,saude,2025-07-10 11:00:00,50
4573,Reunião,pessoal,2025-07-10 12:00:00,14
4574,Estudar IA,estudos,2025-07-10 13:00:00,88
4575,Estudar IA,saude,2025-07-10 14:00:00,59
4576,Estudar IA,pessoal,2025-07-10 15:00:00,13
4577,Codar app,saude,2025-07-10 16:00:00,60
4578,Limpar casa,pessoal,2025-07-10 17:00:00,61
4579,Reunião,profissional,2025-07-10 18:00:00,48
4580,Revisar código,pessoal,2025-07-10 19:00:00,17
4581,Projeto pessoal,profissional,2025-07-10 20:00:00,54
4582,Academia,pessoal,2025-07-10 21:00:00,97
4583,Revisar código,pessoal,2025-07-10 22:00:00,37
4584,Reunião,estudos,2025-07-10 23:00:00,116
4585,Academia,saude,2025-07-11 00:00:00,36
4586,Academia,saude,2025-07-11 01:00:00,74
4587,Estudar IA,saude,2025-07-11 02:00:00,43
4588,Escrever artigo,pessoal,2025-07-11 03:00:00,90
4589,Reunião,pessoal,2025-07-11 04:00:00,110
4590,Estudar IA,pessoal,2025-07-11 05:00:00,71
4591,Reunião,profissional,2025-07-11 06:00:00,71
4592,Escrever artigo,profissional,2025-07-11 07:00:00,47
4593,Projeto pessoal,estudos,2025-07-11 08:00:00,35
4594,Escrever artigo,pessoal,2025-07-11 09:00:00,33
4595,Planejar semana,saude,2025-07-11 10:00:00,48
4596,Revisar código,saude,2025-07-11 11:00:00,30
4597,Estudar IA,estudos,2025-07-11 12:00:00,103
4598,Revisar código,saude,2025-07-11 13:00:00,56
4599,Planejar semana,estudos,2025-07-11 14:00:00,57
4600,Escrever artigo,pessoal,2025-07-11 15:00:00,22
4601,Codar app,saude,2025-07-11 16:00:00,110
4602,Escrever artigo,pessoal,2025-07-11 17:00:00,12
4603,Escrever artigo,profissional,2025-07-11 18:00:00,41
4604,Planejar semana,saude,2025-07-11 19:00:00,44
4605,Projeto pessoal,profissional,2025-07-11 20:00:00,28
4606,Reunião,saude,2025-07-11 21:00:00,23
4607,Planejar semana,pessoal,2025-07-11 22:00:00,57
4608,Reunião,estudos,2025-07-11 23:00:00,95
4609,Planejar semana,pessoal,2025-07-12 00:00:00,90
4610,Reunião,pessoal,2025-07-12 01:00:00,77
4611,Revisar código,pessoal,2025-07-12 02:00:00,54
4612,Planejar semana,saude,2025-07-12 03:00:00,113
4613,Planejar semana,estudos,2025-07-12 04:00:00,28
4614,Planejar semana,profissional,2025-07-12 05:00:00,73
4615,Reunião,pessoal,2025-07-12 06:00:00,110
4616,Projeto pessoal,saude,2025-07-12 07:00:00,75
4617,Limpar casa,profissional,2025-07-12 08:00:00,88
4618,Reunião,pessoal,2025-07-12 09:00:00,75
4619,Estudar IA,profissional,2025-07-12 10:00:00,84
4620,Academia,pessoal,2025-07-12 11:00:00,54
4621,Projeto pessoal,profissional,2025-07-12 12:00:00,96
4622,Revisar código,profissional,2025-07-12 13:00:00,83
4623,Escrever artigo,estudos,2025-07-12 14:00:00,76
4624,Reunião,estudos,2025-07-12 15:00:00,78
4625,Planejar semana,pessoal,2025-07-12 16:00:00,12
4626,Reunião,saude,2025-07-12 17:00:00,47
4627,Codar app,estudos,2025-07-12 18:00:00,86
4628,Projeto pessoal,profissional,2025-07-12 19:00:00,51
4629,Limpar casa,estudos,2025-07-12 20:00:00,92
4630,Revisar código,estudos,2025-07-12 21:00:00,49
4631,Codar app,pessoal,2025-07-12 22:00:00,59
4632,Codar app,estudos,2025-07-12 23:00:00,44
4633,Reunião,estudos,2025-07-13 00:00:00,33
4634,Revisar código,profissional,2025-07-13 01:00:00,97
4635,Reunião,estudos,2025-07-13 02:00:00,26
4636,Escrever artigo,profissional,2025-07-13 03:00:00,49
4637,Revisar código,estudos,2025-07-13 04:00:00,83
4638,Escrever artigo,estudos,2025-07-13 05:00:00,75
4639,Projeto pessoal,saude,2025-07-13 06:00:00,53
4640,Projeto pessoal,estudos,2025-07-13 07:00:00,32
4641,Escrever artigo,profissional,2025-07-13 08:00:00,15
4642,Projeto pessoal,profissional,2025-07-13 09:00:00,75
4643,Revisar código,pessoal,2025-07-13 10:00:00,30
4644,Planejar semana,pessoal,2025-07-13 11:00:00,44
4645,Estudar IA,saude,2025-07-13 12:00:00,38
4646,Projeto pessoal,profissional,2025-07-13 13:00:00,16
4647,Projeto pessoal,profissional,2025-07-13 14:00:00,102
4648,Reunião,profissional,2025-07-13 15:00:00,62
4649,Escrever artigo,saude,2025-07-13 16:00:00,46
4650,Academia,profissional,2025-07-13 17:00:00,32
4651,Limpar casa,pessoal,2025-07-13 18:00:00,106
4652,Codar app,saude,2025-07-13 19:00:00,17
4653,Projeto pessoal,pessoal,2025-07-13 20:00:00,85
4654,Codar app,pessoal,2025-07-13 21:00:00,119
4655,Revisar código,saude,2025-07-13 22:00:00,57
4656,Academia,estudos,2025-07-13 23:00:00,19
4657,Limpar casa,estudos,2025-07-14 00:00:00,88
4658,Escrever artigo,pessoal,2025-07-14 01:00:00,33
4659,Estudar IA,estudos,2025-07-14 02:00:00,99
4660,Limpar casa,profissional,2025-07-14 03:00:00,56
4661,Limpar casa,saude,2025-07-14 04:00:00,115
4662,Estudar IA,pessoal,2025-07-14 05:00:00,62
4663,Planejar semana,profissional,2025-07-14 06:00:00,48
4664,Escrever artigo,estudos,2025-07-14 07:00:00,76
4665,Reunião,profissional,2025-07-14 08:00:00,75
4666,Codar app,estudos,2025-07-14 09:00:00,15
4667,Projeto pessoal,pessoal,2025-07-14 10:00:00,30
4668,Limpar casa,profissional,2025-07-14 11:00:00,82
4669,Revisar código,saude,2025-07-14 12:00:00,83
4670,Estudar IA,pessoal,2025-07-14 13:00:00,45
4671,Codar app,profissional,2025-07-14 14:00:00,12
4672,Academia,profissional,2025-07-14 15:00:00,114
4673,Estudar IA,estudos,2025-07-14 16:00:00,97
4674,Academia,pessoal,2025-07-14 17:00:00,95
4675,Escrever artigo,pessoal,2025-07-14 18:00:00,87
4676,Limpar casa,pessoal,2025-07-14 19:00:00,51
4677,Revisar código,pessoal,2025-07-14 20:00:00,54
4678,Projeto pessoal,estudos,2025-07-14 21:00:00,53
4679,Academia,saude,2025-07-14 22:00:00,100
4680,Codar app,pessoal,2025-07-14 23:00:00,42
4681,Planejar semana,estudos,2025-07-15 00:00:00,69
4682,Escrever artigo,saude,2025-07-15 01:00:00,95
4683,Planejar semana,saude,2025-07-15 02:00:00,102
4684,Escrever artigo,estudos,2025-07-15 03:00:00,92
4685,Reunião,pessoal,2025-07-15 04:00:00,92
4686,Codar app,saude,2025-07-15 05:00:00,79
4687,Planejar semana,pessoal,2025-07-15 06:00:00,118
4688,Revisar código,pessoal,2025-07-15 07:00:00,92
4689,Limpar casa,profissional,2025-07-15 08:00:00,86
4690,Estudar IA,pessoal,2025-07-15 09:00:00,35
4691,Projeto pessoal,profissional,2025-07-15 10:00:00,95
4692,Limpar casa,saude,2025-07-15 11:00:00,30
4693,Limpar casa,estudos,2025-07-15 12:00:00,109
4694,Escrever artigo,profissional,2025-07-15 13:00:00,11
4695,Revisar código,estudos,2025-07-15 14:00:00,56
4696,Escrever artigo,saude,2025-07-15 15:00:00,117
4697,Academia,pessoal,2025-07-15 16:00:00,39
4698,Projeto pessoal,saude,2025-07-15 17:00:00,36
4699,Academia,estudos,2025-07-15 18:00:00,80
4700,Estudar IA,saude,2025-07-15 19:00:00,29
4701,Codar app,pessoal,2025-07-15 20:00:00,59
4702,Estudar IA,saude,2025-07-15 21:00:00,104
4703,Estudar IA,pessoal,2025-07-15 22:00:00,32
4704,Reunião,profissional,2025-07-15 23:00:00,22
4705,Projeto pessoal,estudos,2025-07-16 00:00:00,90
4706,Escrever artigo,pessoal,2025-07-16 01:00:00,13
4707,Revisar código,pessoal,2025-07-16 02:00:00,23
4708,Academia,saude,2025-07-16 03:00:00,29
4709,Estudar IA,profissional,2025-07-16 04:00:00,22
4710,Academia,pessoal,2025-07-16 05:00:00,12
4711,Academia,profissional,2025-07-16 06:00:00,99
4712,Codar app,profissional,2025-07-16 07:00:00,99
4713,Projeto pessoal,saude,2025-07-16 08:00:00,91
4714,Projeto pessoal,pessoal,2025-07-16 09:00:00,105
4715,Planejar semana,saude,2025-07-16 10:00:00,87
4716,Limpar casa,estudos,2025-07-16 11:00:00,56
4717,Projeto pessoal,estudos,2025-07-16 12:00:00,12
4718,Academia,pessoal,2025-07-16 13:00:00,10
4719,Escrever artigo,profissional,2025-07-16 14:00:00,99
4720,Academia,pessoal,2025-07-16 15:00:00,33
4721,Escrever artigo,pessoal,2025-07-16 16:00:00,44
4722,Planejar semana,estudos,2025-07-16 17:00:00,23
4723,Escrever artigo,estudos,2025-07-16 18:00:00,76
4724,Projeto pessoal,profissional,2025-07-16 19:00:00,22
4725,Codar app,profissional,2025-07-16 20:00:00,56
4726,Escrever artigo,pessoal,2025-07-16 21:00:00,59
4727,Academia,saude,2025-07-16 22:00:00,87
4728,Revisar código,pessoal,2025-07-16 23:00:00,94
4729,Projeto pessoal,profissional,2025-07-17 00:00:00,35
4730,Revisar código,saude,2025-07-17 01:00:00,12
4731,Academia,estudos,2025-07-17 02:00:00,60
4732,Limpar casa,profissional,2025-07-17 03:00:00,49
4733,Planejar semana,profissional,2025-07-17 04:00:00,77
4734,Projeto pessoal,saude,2025-07-17 05:00:00,45
4735,Revisar código,profissional,2025-07-17 06:00:00,60
4736,Academia,profissional,2025-07-17 07:00:00,116
4737,Limpar casa,profissional,2025-07-17 08:00:00,10
4738,Academia,profissional,2025-07-17 09:00:00,113
4739,Limpar casa,profissional,2025-07-17 10:00:00,42
4740,Escrever artigo,profissional,2025-07-17 11:00:00,16
4741,Reunião,profissional,2025-07-17 12:00:00,61
4742,Academia,profissional,2025-07-17 13:00:00,20
4743,Escrever artigo,estudos,2025-07-17 14:00:00,36
4744,Projeto pessoal,profissional,2025-07-17 15:00:00,23
4745,Escrever artigo,estudos,2025-07-17 16:00:00,95
4746,Estudar IA,estudos,2025-07-17 17:00:00,89
4747,Estudar IA,pessoal,2025-07-17 18:00:00,55
4748,Academia,pessoal,2025-07-17 19:00:00,85
4749,Revisar código,estudos,2025-07-17 20:00:00,119
4750,Revisar código,estudos,2025-07-17 21:00:00,19
4751,Projeto pessoal,profissional,2025-07-17 22:00:00,33
4752,Escrever artigo,pessoal,2025-07-17 23:00:00,70
4753,Revisar código,saude,2025-07-18 00:00:00,119
4754,Limpar casa,pessoal,2025-07-18 01:00:00,27
4755,Limpar casa,estudos,2025-07-18 02:00:00,95
4756,Projeto pessoal,estudos,2025-07-18 03:00:00,18
4757,Planejar semana,profissional,2025-07-18 04:00:00,26
4758,Escrever artigo,profissional,2025-07-18 05:00:00,111
4759,Academia,pessoal,2025-07-18 06:00:00,113
4760,Codar app,profissional,2025-07-18 07:00:00,67
4761,Codar app,saude,2025-07-18 08:00:00,22
4762,Codar app,saude,2025-07-18 09:00:00,59
4763,Revisar código,profissional,2025-07-18 10:00:00,110
4764,Planejar semana,saude,2025-07-18 11:00:00,15
4765,Planejar semana,saude,2025-07-18 12:00:00,94
4766,Escrever artigo,pessoal,2025-07-18 13:00:00,60
4767,Escrever artigo,saude,2025-07-18 14:00:00,45
4768,Planejar semana,estudos,2025-07-18 15:00:00,80
4769,Projeto pessoal,estudos,2025-07-18 16:00:00,109
4770,Escrever artigo,pessoal,2025-07-18 17:00:00,34
4771,Projeto pessoal,profissional,2025-07-18 18:00:00,20
4772,Estudar IA,pessoal,2025-07-18 19:00:00,53
4773,Limpar casa,profissional,2025-07-18 20:00:00,23
4774,Escrever artigo,profissional,2025-07-18 21:00:00,118
4775,Planejar semana,profissional,2025-07-18 22:00:00,38
4776,Limpar casa,profissional,2025-07-18 23:00:00,83
4777,Limpar casa,profissional,2025-07-19 00:00:00,59
4778,Reunião,pessoal,2025-07-19 01:00:00,14
4779,Planejar semana,profissional,2025-07-19 02:00:00,81
4780,Planejar semana,saude,2025-07-19 03:00:00,119
4781,Escrever artigo,saude,2025-07-19 04:00:00,78
4782,Academia,profissional,2025-07-19 05:00:00,97
4783,Estudar IA,saude,2025-07-19 06:00:00,113
4784,Projeto pessoal,estudos,2025-07-19 07:00:00,66
4785,Academia,pessoal,2025-07-19 08:00:00,35
4786,Estudar IA,pessoal,2025-07-19 09:00:00,15
4787,Academia,profissional,2025-07-19 10:00:00,25
4788,Projeto pessoal,profissional,2025-07-19 11:00:00,69
4789,Revisar código,estudos,2025-07-19 12:00:00,109
4790,Planejar semana,profissional,2025-07-19 13:00:00,21
4791,Academia,saude,2025-07-19 14:00:00,84
4792,Escrever artigo,estudos,2025-07-19 15:00:00,12
4793,Codar app,saude,2025-07-19 16:00:00,72
4794,Escrever artigo,pessoal,2025-07-19 17:00:00,117
4795,Projeto pessoal,saude,2025-07-19 18:00:00,73
4796,Escrever artigo,pessoal,2025-07-19 19:00:00,71
4797,Limpar casa,saude,2025-07-19 20:00:00,110
4798,Planejar semana,pessoal,2025-07-19 21:00:00,15
4799,Limpar casa,profissional,2025-07-19 22:00:00,28
4800,Escrever artigo,saude,2025-07-19 23:00:00,27
4801,Estudar IA,pessoal,2025-07-20 00:00:00,89
4802,Reunião,saude,2025-07-20 01:00:00,96
4803,Estudar IA,estudos,2025-07-20 02:00:00,52
4804,Planejar semana,profissional,2025-07-20 03:00:00,110
4805,Planejar semana,pessoal,2025-07-20 04:00:00,82
4806,Limpar casa,estudos,2025-07-20 05:00:00,12
4807,Reunião,saude,2025-07-20 06:00:00,81
4808,Escrever artigo,estudos,2025-07-20 07:00:00,47
4809,Projeto pessoal,saude,2025-07-20 08:00:00,77
4810,Estudar IA,profissional,2025-07-20 09:00:00,85
4811,Estudar IA,estudos,2025-07-20 10:00:00,53
4812,Codar app,profissional,2025-07-20 11:00:00,104
4813,Reunião,pessoal,2025-07-20 12:00:00,98
4814,Projeto pessoal,saude,2025-07-20 13:00:00,89
4815,Estudar IA,saude,2025-07-20 14:00:00,72
4816,Projeto pessoal,profissional,2025-07-20 15:00:00,51
4817,Escrever artigo,profissional,2025-07-20 16:00:00,73
4818,Projeto pessoal,pessoal,2025-07-20 17:00:00,63
4819,Estudar IA,estudos,2025-07-20 18:00:00,87
4820,Limpar casa,saude,2025-07-20 19:00:00,86
4821,Reunião,saude,2025-07-20 20:00:00,114
4822,Planejar semana,pessoal,2025-07-20 21:00:00,80
4823,Academia,pessoal,2025-07-20 22:00:00,85
4824,Revisar código,profissional,2025-07-20 23:00:00,46
4825,Revisar código,profissional,2025-07-21 00:00:00,13
4826,Academia,estudos,2025-07-21 01:00:00,11
4827,Projeto pessoal,pessoal,2025-07-21 02:00:00,108
4828,Reunião,estudos,2025-07-21 03:00:00,53
4829,Projeto pessoal,pessoal,2025-07-21 04:00:00,76
4830,Planejar semana,saude,2025-07-21 05:00:00,77
4831,Reunião,pessoal,2025-07-21 06:00:00,111
4832,Academia,pessoal,2025-07-21 07:00:00,85
4833,Projeto pessoal,saude,2025-07-21 08:00:00,92
4834,Codar app,pessoal,2025-07-21 09:00:00,83
4835,Estudar IA,estudos,2025-07-21 10:00:00,71
4836,Limpar casa,profissional,2025-07-21 11:00:00,10
4837,Limpar casa,profissional,2025-07-21 12:00:00,26
4838,Planejar semana,estudos,2025-07-21 13:00:00,25
4839,Projeto pessoal,saude,2025-07-21 14:00:00,18
4840,Escrever artigo,pessoal,2025-07-21 15:00:00,62
4841,Reunião,estudos,2025-07-21 16:00:00,82
4842,Projeto pessoal,profissional,2025-07-21 17:00:00,68
4843,Reunião,profissional,2025-07-21 18:00:00,18
4844,Codar app,estudos,2025-07-21 19:00:00,21
4845,Limpar casa,profissional,2025-07-21 20:00:00,50
4846,Estudar IA,estudos,2025-07-21 21:00:00,24
4847,Limpar casa,profissional,2025-07-21 22:00:00,75
4848,Escrever artigo,estudos,2025-07-21 23:00:00,84
4849,Escrever artigo,pessoal,2025-07-22 00:00:00,20
4850,Revisar código,pessoal,2025-07-22 01:00:00,17
4851,Revisar código,pessoal,2025-07-22 02:00:00,64
4852,Escrever artigo,pessoal,2025-07-22 03:00:00,105
4853,Academia,profissional,2025-07-22 04:00:00,15
4854,Codar app,saude,2025-07-22 05:00:00,62
4855,Reunião,estudos,2025-07-22 06:00:00,29
4856,Codar app,saude,2025-07-22 07:00:00,48
4857,Planejar semana,profissional,2025-07-22 08:00:00,108
4858,Estudar IA,profissional,2025-07-22 09:00:00,81
4859,Codar app,saude,2025-07-22 10:00:00,116
4860,Escrever artigo,saude,2025-07-22 11:00:00,43
4861,Limpar casa,profissional,2025-07-22 12:00:00,66
4862,Planejar semana,profissional,2025-07-22 13:00:00,28
4863,Escrever artigo,estudos,2025-07-22 14:00:00,80
4864,Codar app,pessoal,2025-07-22 15:00:00,40
4865,Limpar casa,pessoal,2025-07-22 16:00:00,91
4866,Estudar IA,estudos,2025-07-22 17:00:00,49
4867,Codar app,saude,2025-07-22 18:00:00,23
4868,Reunião,profissional,2025-07-22 19:00:00,112
4869,Projeto pessoal,saude,2025-07-22 20:00:00,109
4870,Limpar casa,pessoal,2025-07-22 21:00:00,90
4871,Codar app,pessoal,2025-07-22 22:00:00,46
4872,Escrever artigo,saude,2025-07-22 23:00:00,53
